"Paper","Experiment","Lab","SubjectGroup","YA_N","OA_N","OA_Age","YA_YearsEducation","OA_YearsEducation","Words","Faces","Pictures","Text","PositiveValence","NeutralValence","NegativeValence","VisualOnly","AuditoryOnly","Audiovisual","Production","IntentionalEncoding","SelfPacedStudy","StudyTimePerItem.Sec","DeepOrientingTask","ShallowOrientingTask","GenerationTask","DividedAttention","NumMemoranda","MultipleStudyOpportunities","InterveningCuedRecall","InterveningFreeRecall","ContinuousRecog","RetentionInterval","NumTestProbes","ConjunctionLures","ComponentLures","SemanticLures","FeaturalLures","UnrelatedLures","ProportionLures","ProportionLures.cen","YA_Discrimination","OA_Discrimination","EffectSize_Discrimination","YA_Criterion","OA_Criterion","EffectSize_Criterion","YA_HR","OA_HR","YA_FAR","OA_FAR"
"Budson et al 2006","Budson et al 2006 Expt 1","Budson","Budson et al 2006 Expt 1-Only",20,19,73.8,14.3,15,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE",TRUE,TRUE,FALSE,2.6,"FALSE","FALSE","FALSE","FALSE",40,FALSE,"FALSE","FALSE","FALSE",5,60,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,2.35,2.21,-0.14,0.2,0.38,-0.18,0.84,0.75,0.13,0.14
"Budson et al 2006","Budson et al 2006 Expt 1","Budson","Budson et al 2006 Expt 1-Only",20,19,73.8,14.3,15,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE",TRUE,TRUE,FALSE,2.6,"FALSE","FALSE","FALSE","FALSE",40,FALSE,"FALSE","FALSE","FALSE",5,60,"FALSE","FALSE","TRUE","FALSE",FALSE,0.5,0,1.1,0.56,-0.54,-0.25,-0.2,-0.05,0.78,0.67,0.39,0.46
"Budson et al 2006","Budson et al 2006 Expt 1","Budson","Budson et al 2006 Expt 1-Only",20,19,73.8,14.3,15,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE",TRUE,TRUE,FALSE,2.6,"FALSE","FALSE","FALSE","FALSE",40,FALSE,"FALSE","FALSE","FALSE",5,60,"FALSE","FALSE","TRUE","FALSE",FALSE,0.5,0,1.32,0.74,-0.58,-0.32,-0.36,0.04,0.84,0.75,0.37,0.49
"Budson Sullivan Daffner Schacter 2003","Budson Sullivan Daffner Schacter 2003 Expt 1","Budson","Budson Sullivan Daffner Schacter 2003 Expt 1-Only",18,18,73.9,NA,NA,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE",TRUE,TRUE,FALSE,2.6,"FALSE","FALSE","FALSE","FALSE",72,FALSE,"FALSE","FALSE","FALSE",0.08333,48,"FALSE","FALSE","FALSE","TRUE",FALSE,0.5,0,1.30179798213644,0.51425208747296,-0.78754589466348,-0.57562912896839,-0.697039209409714,0.121410080441324,0.89,0.83,0.47,0.67
"Budson Sullivan Daffner Schacter 2003","Budson Sullivan Daffner Schacter 2003 Expt 1","Budson","Budson Sullivan Daffner Schacter 2003 Expt 1-Only",18,18,73.9,NA,NA,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE",TRUE,TRUE,FALSE,2.6,"FALSE","FALSE","FALSE","FALSE",72,FALSE,"FALSE","FALSE","FALSE",0.08333,48,"FALSE","FALSE","TRUE","FALSE",FALSE,0.5,0,1.10513446864297,0.437983129377995,-0.667151339264976,-0.401598018824708,-0.658904730362231,0.257306711537523,0.83,0.81,0.44,0.67
"Budson Sullivan Daffner Schacter 2003","Budson Sullivan Daffner Schacter 2003 Expt 1","Budson","Budson Sullivan Daffner Schacter 2003 Expt 1-Only",18,18,73.9,NA,NA,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE",TRUE,TRUE,FALSE,2.6,"FALSE","FALSE","FALSE","FALSE",72,FALSE,"FALSE","FALSE","FALSE",0.08333,48,"FALSE","FALSE","TRUE","TRUE",FALSE,0.5,0,1.25025665416592,0.447962453767047,-0.802294200398873,-0.54985846498313,-0.582440020134717,0.0325815551515871,0.88,0.79,0.47,0.64
"Bugaiska et al 2007","Bugaiska et al 2007 Expt 1","Isingrini","Bugaiska et al 2007 Expt 1-Only",24,24,70.96,13.41,11.87,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE",TRUE,TRUE,FALSE,3,"FALSE","FALSE","FALSE","FALSE",36,FALSE,"FALSE","FALSE","FALSE",5,72,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,1.53344558531728,1.10538824907367,-0.428057336243617,0.408263999407448,0.527625216278123,-0.119361216870674,0.64,0.51,0.12,0.14
"Bunce 2003","Bunce 2003 Expt 1","Bunce","Bunce 2003 Expt 1-Only",50,55,67.85363636,NA,NA,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE",FALSE,TRUE,FALSE,2,"FALSE","FALSE","FALSE","FALSE",12,FALSE,"FALSE","TRUE","FALSE",0.08333,24,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,2.11497150942288,1.69034596366529,-0.424625545757592,1.09321280663721,1.16143979310707,-0.0682269864698637,0.48575,0.3759,0.01575,0.022395455
"Bunce Macready 2005","Bunce Macready 2005 Expt 1","Bunce","Bunce Macready 2005 Expt 1-Only",52,52,68.62,NA,NA,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE",FALSE,TRUE,FALSE,2,"FALSE","FALSE","FALSE","FALSE",12,FALSE,"FALSE","FALSE","FALSE",4,24,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,2.41558624316621,2.01069742523137,-0.40488881793484,0.533303371387026,0.422507205344471,0.110796166042555,0.75,0.72,0.040833333,0.076666667
"Bunce Macready 2005","Bunce Macready 2005 Expt 1","Bunce","Bunce Macready 2005 Expt 1-Only",52,52,68.62,NA,NA,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE",FALSE,TRUE,FALSE,5,"FALSE","FALSE","FALSE","FALSE",12,FALSE,"FALSE","FALSE","FALSE",4,24,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,2.96410339772077,2.31405043733995,-0.650052960380826,0.386633201453089,0.294381406532879,0.0922517949202108,0.863333333,0.805833333,0.030833333,0.073333333
"Carr Castel Knowlton 2015","Carr Castel Knowlton 2015 Expt 1","Castel","Carr Castel Knowlton 2015 Expt 1-Only",47,24,80.13,NA,NA,"FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,5.25,"FALSE","TRUE","FALSE","FALSE",50,FALSE,"FALSE","FALSE","FALSE",5,100,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,1.60104445819252,1.06001596909683,-0.541028489095691,0.436712370066566,0.125718694249837,0.310993675816729,0.642,0.657,0.108,0.256
"Carr Castel Knowlton 2015","Carr Castel Knowlton 2015 Expt 1","Castel","Carr Castel Knowlton 2015 Expt 1-Only",47,24,80.13,NA,NA,"FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,5.25,"TRUE","FALSE","FALSE","FALSE",50,FALSE,"FALSE","FALSE","FALSE",5,100,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,1.8530747879108,0.974366042762629,-0.878708745148171,0.310697205207428,0.168543657416939,0.142153547790489,0.731,0.625,0.108,0.256
"Carson Murphy Moscovitch Rosenbaum 2016","Carson Murphy Moscovitch Rosenbaum 2016 Expt 1","Rosenbaum","Carson Murphy Moscovitch Rosenbaum 2016 Expt 1-Only",24,24,70,14.6,16.7,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,4.5,"FALSE","TRUE","FALSE","FALSE",120,FALSE,"FALSE","FALSE","FALSE",10,240,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,0.631032700740258,0.240875337646732,-0.390157363093525,0.390786212469959,0.794927419019448,-0.404141206549489,0.47,0.25,0.24,0.18
"Carson Murphy Moscovitch Rosenbaum 2016","Carson Murphy Moscovitch Rosenbaum 2016 Expt 1","Rosenbaum","Carson Murphy Moscovitch Rosenbaum 2016 Expt 1-Only",24,24,70,14.6,16.7,"TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,4.5,"FALSE","TRUE","FALSE","FALSE",120,FALSE,"FALSE","FALSE","FALSE",10,240,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,0.515183027773064,0.655452031521463,0.140269003748399,0.182321651786702,0.478695231257509,-0.296373579470807,0.53,0.44,0.33,0.21
"Carson Murphy Moscovitch Rosenbaum 2016","Carson Murphy Moscovitch Rosenbaum 2016 Expt 1","Rosenbaum","Carson Murphy Moscovitch Rosenbaum 2016 Expt 1-Only",48,48,70,14.6,16.7,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,4.5,"TRUE","FALSE","FALSE","FALSE",120,FALSE,"FALSE","FALSE","FALSE",10,240,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,1.40745096671972,0.990658739830916,-0.416792226888806,0.0025770794802264,0.420035717927356,-0.41745863844713,0.755,0.53,0.24,0.18
"Carson Murphy Moscovitch Rosenbaum 2016","Carson Murphy Moscovitch Rosenbaum 2016 Expt 1","Rosenbaum","Carson Murphy Moscovitch Rosenbaum 2016 Expt 1-Only",48,48,70,14.6,16.7,"TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,4.5,"TRUE","FALSE","FALSE","FALSE",120,FALSE,"FALSE","FALSE","FALSE",10,240,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,1.35795272406457,1.0552331934882,-0.302719530576368,-0.23906319635905,-0.0317662493966465,-0.207296946962403,0.82,0.71,0.33,0.31
"Chalfonte Johnson 1996","Chalfonte Johnson 1996 Expt 1A","Johnson","Chalfonte Johnson 1996 Expt 1A-TestStimuli=Color blocks",32,32,70.5,13.9,15.1,"FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,3,"FALSE","FALSE","FALSE","FALSE",30,FALSE,"FALSE","FALSE","FALSE",0.08333,20,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,2.07120269092986,1.876505970552,-0.194696720377856,0.105045598171558,-0.160866187977573,0.265911786149131,0.79,0.83,0.215,0.28
"Chalfonte Johnson 1996","Chalfonte Johnson 1996 Expt 3A","Johnson","Chalfonte Johnson 1996 Expt 3A-TestStimuli=Color blocks",32,32,71.9,14.5,14.95,"FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,3,"FALSE","FALSE","FALSE","FALSE",30,FALSE,"FALSE","FALSE","FALSE",0.08333,20,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,1.96385242288885,2.19088537638028,0.227032953491424,-0.00389447631888579,-0.0460412394902925,0.0421467631714067,0.81,0.865,0.25,0.3
"Chalfonte Johnson 1996","Chalfonte Johnson 1996 Expt 3B","Johnson","Chalfonte Johnson 1996 Expt 3B-Only",16,16,70.7,14.7,14.4,"FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,3,"FALSE","FALSE","FALSE","FALSE",30,FALSE,"FALSE","FALSE","FALSE",0.08333,20,"TRUE","FALSE","FALSE","FALSE",FALSE,0.5,0,2.38370047613669,1.35682142764443,-1.02687904849226,0.453003388883129,0.603140851722385,-0.150137462839256,0.77,0.53,0.05,0.1
"Charles Mather Carstensen 2003 2003","Charles Mather Carstensen 2003 2003 Expt 1","Carstensen","Charles Mather Carstensen 2003 2003 Expt 1-Only",48,48,70.98,15.04,15.27,"FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,2,"FALSE","FALSE","FALSE","FALSE",32,FALSE,"FALSE","TRUE","FALSE",15,64,"FALSE","FALSE","TRUE","FALSE",FALSE,0.5,0,3.09018230012561,2.56728315372683,-0.522899146398785,0.508657760569017,0.057113456826803,0.451544303742214,0.85,0.89,0.02,0.09
"Charles Mather Carstensen 2003 2003","Charles Mather Carstensen 2003 2003 Expt 1","Carstensen","Charles Mather Carstensen 2003 2003 Expt 1-Only",48,48,70.98,15.04,15.27,"FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,2,"FALSE","FALSE","FALSE","FALSE",32,FALSE,"FALSE","TRUE","FALSE",15,64,"FALSE","FALSE","TRUE","FALSE",FALSE,0.5,0,3.52953993881099,2.63159968034624,-0.89794025846475,0.288978941226326,-0.0892717201365111,0.378250661362837,0.93,0.92,0.02,0.11
"Charles Mather Carstensen 2003 2003","Charles Mather Carstensen 2003 2003 Expt 1","Carstensen","Charles Mather Carstensen 2003 2003 Expt 1-Only",48,48,70.98,15.04,15.27,"FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,2,"FALSE","FALSE","FALSE","FALSE",32,FALSE,"FALSE","TRUE","FALSE",15,64,"FALSE","FALSE","TRUE","FALSE",FALSE,0.5,0,2.91722699764504,2.62230659923482,-0.294920398410223,0.422180109328731,0.0296017340728079,0.392578375255923,0.85,0.9,0.03,0.09
"Charlot Feyereisen 2004","Charlot Feyereisen 2004 Expt 1","Feyereisen","Charlot Feyereisen 2004 Expt 1-Only",24,24,70.9,15.1,14.7,"FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE",TRUE,FALSE,FALSE,3.1175,"TRUE","FALSE","FALSE","FALSE",32,FALSE,"FALSE","FALSE","FALSE",5,48,"FALSE","FALSE","FALSE","FALSE",TRUE,0.333333333,-0.166666667,2.08508085198762,2.09456203841305,0.0094811864254285,0.160398385059188,0.271028666252669,-0.110630281193481,0.81115,0.7812,0.1145,0.0937
"Chasteen Bhattacharyya Horhota Tam Hasher 2005","Chasteen Bhattacharyya Horhota Tam Hasher 2005 Expt 3","Hasher","Chasteen Bhattacharyya Horhota Tam Hasher 2005 Expt 3-StudyTask=no other task",41,40,70.4,12.41,15.46,"FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,8,"FALSE","FALSE","FALSE","FALSE",28,FALSE,"FALSE","FALSE","FALSE",4,66,"FALSE","FALSE","TRUE","FALSE",FALSE,0.575757576,0.075757576,1.85251255500364,1.13622622682689,-0.716286328176752,-0.154063063313136,0.0147283938577717,-0.168791457170907,0.86,0.71,0.22,0.28
"Chasteen Bhattacharyya Horhota Tam Hasher 2005","Chasteen Bhattacharyya Horhota Tam Hasher 2005 Expt 3","Hasher","Chasteen Bhattacharyya Horhota Tam Hasher 2005 Expt 3-StudyTask=Impression formation",41,40,70.4,12.41,15.46,"FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,8,"TRUE","FALSE","FALSE","FALSE",28,FALSE,"FALSE","FALSE","FALSE",4,66,"FALSE","FALSE","TRUE","FALSE",FALSE,0.575757576,0.075757576,2.21142018155988,1.44668296438477,-0.764737217175113,-0.0692767012861503,0.0488517319963016,-0.118128433282452,0.88,0.75,0.15,0.22
"Chung Light 2009","Chung Light 2009 Expt 1","Light","Chung Light 2009 Expt 1-Only",90,59,70.84384615,13.4,15.54025641,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,2,"FALSE","FALSE","FALSE","FALSE",80,TRUE,"FALSE","FALSE","FALSE",0.08333,120,"FALSE","FALSE","FALSE","FALSE",TRUE,0.666666667,0.166666667,2.45338301247911,2.40199162282753,-0.0513913896515756,0.114063527450663,0.0214516459518001,0.0926118814988625,0.86,0.869743589666667,0.09,0.110769231
"Chung Light 2009","Chung Light 2009 Expt 1","Light","Chung Light 2009 Expt 1-Only",30,19,70.84384615,13.4,15.54025641,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,2,"FALSE","FALSE","FALSE","FALSE",80,FALSE,"FALSE","FALSE","FALSE",0.08333,120,"FALSE","FALSE","FALSE","FALSE",TRUE,0.666666667,0.166666667,1.67260838012703,1.45989747313969,-0.212710906987345,0.5044508436267,0.492498720795722,0.0119521228309779,0.63,0.593846154,0.09,0.110769231
"Chung Light 2009","Chung Light 2009 Expt 1","Light","Chung Light 2009 Expt 1-Only",90,117,70.84384615,13.4,15.54025641,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,2,"FALSE","FALSE","FALSE","FALSE",80,TRUE,"FALSE","FALSE","FALSE",0.08333,120,"FALSE","TRUE","TRUE","TRUE",FALSE,0.666666667,0.166666667,1.75962789857981,1.71481633793404,-0.0448115606457737,-0.232814029498986,-0.322135996494948,0.0893219669959617,0.86,0.869743589666667,0.26,0.299487179666667
"Chung Light 2009","Chung Light 2009 Expt 1","Light","Chung Light 2009 Expt 1-Only",30,39,70.84384615,13.4,15.54025641,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,2,"FALSE","FALSE","FALSE","FALSE",80,FALSE,"FALSE","FALSE","FALSE",0.08333,120,"FALSE","TRUE","TRUE","TRUE",FALSE,0.666666667,0.166666667,0.914694853708033,0.743501493956462,-0.17119335975157,0.1254940804172,0.134300731204109,-0.00880665078690945,0.63,0.593846154,0.28,0.306410256
"Chung Light 2009","Chung Light 2009 Expt 2","Light","Chung Light 2009 Expt 2-Only",48,48,76.5,16.13,16.31,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,2,"FALSE","FALSE","FALSE","FALSE",80,TRUE,"FALSE","FALSE","FALSE",0.08333,120,"FALSE","FALSE","FALSE","FALSE",TRUE,0.33,-0.17,2.42897874214305,2.628190717267,0.199211975123958,-0.178055981577733,0.161695669545668,-0.339751651123402,0.906666666666667,0.866666666666667,0.15,0.07
"Chung Light 2009","Chung Light 2009 Expt 2","Light","Chung Light 2009 Expt 2-Only",16,16,76.5,16.13,16.31,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,2,"FALSE","FALSE","FALSE","FALSE",80,FALSE,"FALSE","FALSE","FALSE",0.08333,120,"FALSE","FALSE","FALSE","FALSE",TRUE,0.33,-0.17,1.49019557966367,1.62676024367595,0.136564664012279,0.291335599661955,0.662410906341196,-0.371075306679241,0.675,0.56,0.15,0.07
"Clarys Bugaiska Tapia Baudouin 2009","Clarys Bugaiska Tapia Baudouin 2009 Expt 1","Clarys","Clarys Bugaiska Tapia Baudouin 2009 Expt 1-Only",44,44,70.75,12.14,10.55,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE",TRUE,TRUE,FALSE,5,"FALSE","FALSE","FALSE","FALSE",36,FALSE,"FALSE","FALSE","FALSE",5,72,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,1.5041321886083,0.974086693330536,-0.530045495277762,0.284367295189641,0.285149867523417,-0.000782572333776543,0.68,0.58,0.15,0.22
"Coane Huff Hutchinson 2016","Coane Huff Hutchinson 2016 Expt 1","Coane","Coane Huff Hutchinson 2016 Expt 1-InterveningRecallType=free recall",60,62,67.7,13.5,15.68,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,1,"FALSE","FALSE","FALSE","FALSE",45,FALSE,"FALSE","TRUE","FALSE",0.08333,36,"FALSE","FALSE","FALSE","FALSE",TRUE,0.666666667,0.166666667,1.6098610173075,1.87453423824596,0.264673220938461,0.236879010314768,0.104542399845538,0.13233661046923,0.715,0.7975,0.14875,0.14875
"Coane Huff Hutchinson 2016","Coane Huff Hutchinson 2016 Expt 1","Coane","Coane Huff Hutchinson 2016 Expt 1-InterveningRecallType=no",28,28,67.7,13.5,15.68,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,1,"FALSE","FALSE","FALSE","FALSE",45,FALSE,"FALSE","FALSE","FALSE",1,36,"FALSE","FALSE","FALSE","FALSE",TRUE,0.666666667,0.166666667,0.986894782190429,1.36582445732098,0.37892967513055,0.27874582309347,0.0395668232675729,0.239178999825897,0.585,0.74,0.22,0.235
"Coane Huff Hutchinson 2016","Coane Huff Hutchinson 2016 Expt 1","Coane","Coane Huff Hutchinson 2016 Expt 1-InterveningRecallType=free recall",120,124,67.7,13.5,15.68,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,1,"FALSE","FALSE","FALSE","FALSE",45,FALSE,"FALSE","TRUE","FALSE",0.08333,36,"FALSE","FALSE","TRUE","FALSE",FALSE,0.666666667,0.166666667,0.608484603007519,0.306164658380989,-0.302319944626529,-0.161798995432898,-0.355017922315822,0.193218926882924,0.67,0.6825,0.45,0.5675
"Coane Huff Hutchinson 2016","Coane Huff Hutchinson 2016 Expt 1","Coane","Coane Huff Hutchinson 2016 Expt 1-InterveningRecallType=no",56,56,67.7,13.5,15.68,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,1,"FALSE","FALSE","FALSE","FALSE",45,FALSE,"FALSE","FALSE","FALSE",1,36,"FALSE","FALSE","TRUE","FALSE",FALSE,0.666666667,0.166666667,0.252068879222947,0.33518101821735,0.0831121389944024,-0.096813942329886,-0.281336771413205,0.184522829083319,0.585,0.665,0.49,0.54
"Coane Huff Hutchinson 2016","Coane Huff Hutchinson 2016 Expt 1","Coane","Coane Huff Hutchinson 2016 Expt 1-InterveningRecallType=no",34,34,67.7,13.5,15.68,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,1,"TRUE","FALSE","FALSE","FALSE",45,FALSE,"FALSE","FALSE","FALSE",1,36,"FALSE","FALSE","FALSE","FALSE",TRUE,0.666666667,0.166666667,2.24977301198231,1.61759879708733,-0.632174214894975,0.0884531164973642,0.195986407527039,-0.107533291029675,0.85,0.73,0.1125,0.1575
"Coane Huff Hutchinson 2016","Coane Huff Hutchinson 2016 Expt 1","Coane","Coane Huff Hutchinson 2016 Expt 1-InterveningRecallType=no",68,68,67.7,13.5,15.68,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,1,"TRUE","FALSE","FALSE","FALSE",45,FALSE,"FALSE","FALSE","FALSE",1,36,"FALSE","FALSE","TRUE","FALSE",FALSE,0.666666667,0.166666667,0.696684292310234,0.405990052787079,-0.290694239523155,-0.459107832714545,-0.433916914153464,-0.0251909185610807,0.775,0.73,0.54,0.585
"Coane Sánchez-Gutiérrez Stillman Corriveau 2014","Coane Sánchez-Gutiérrez Stillman Corriveau 2014 Expt 1","Coane","Coane Sánchez-Gutiérrez Stillman Corriveau 2014 Expt 1-Only",50,64,68.3,13.6,16.3,"FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,4,"FALSE","FALSE","FALSE","FALSE",40,FALSE,"FALSE","FALSE","FALSE",5,60,"FALSE","FALSE","TRUE","FALSE",FALSE,0.666666667,0.166666667,1.67397493029822,1.7172543072726,0.0432793769743793,0.312586952441071,0.136148101708239,0.176438850732832,0.7,0.765,0.135,0.165
"Cohn Emrich Moscovitch 2008 2008","Cohn Emrich Moscovitch 2008 2008 Expt 1","Moscovitch","Cohn Emrich Moscovitch 2008 2008 Expt 1-Only",48,48,70.7,14,14.5,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,5,"TRUE","FALSE","FALSE","FALSE",120,FALSE,"FALSE","FALSE","FALSE",0.08333,96,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,2.08574454329172,1.57437477508217,-0.511369768209549,0.624777966442352,0.392431019186828,0.232346947255524,0.66,0.6516666665,0.06,0.125
"Cohn Emrich Moscovitch 2008 2008","Cohn Emrich Moscovitch 2008 2008 Expt 1","Moscovitch","Cohn Emrich Moscovitch 2008 2008 Expt 1-Only",24,24,70.7,14,14.5,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,5,"TRUE","FALSE","FALSE","FALSE",120,FALSE,"FALSE","FALSE","FALSE",0.08333,96,"FALSE","TRUE","FALSE","FALSE",FALSE,0.5,0,2.22769513422269,1.50754997270187,-0.720145161520822,0.531006059840128,0.200390266795261,0.330615793044868,0.72,0.71,0.05,0.17
"Cohn Emrich Moscovitch 2008 2008","Cohn Emrich Moscovitch 2008 2008 Expt 1","Moscovitch","Cohn Emrich Moscovitch 2008 2008 Expt 1-Only",24,24,70.7,14,14.5,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,5,"TRUE","FALSE","FALSE","FALSE",120,FALSE,"FALSE","FALSE","FALSE",0.08333,96,"TRUE","FALSE","FALSE","FALSE",FALSE,0.5,0,1.66316084808617,1.02108351867018,-0.642077329415991,0.24873891677187,-0.0428429602205823,0.291581876992452,0.72,0.71,0.14,0.32
"Collette Grandjean Lorant Bastin 2014","Collette Grandjean Lorant Bastin 2014 Expt 1","Collette","Collette Grandjean Lorant Bastin 2014 Expt 1-EncodingType=Intentional",24,24,68.9,14.4,14,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,5,"FALSE","FALSE","FALSE","FALSE",32,FALSE,"FALSE","TRUE","FALSE",0.08333,64,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,2.4079426945834,2.1905992369254,-0.217343457657998,0.0775802182529002,0.655386452789468,-0.577806234536568,0.87,0.67,0.1,0.04
"Comblain D'Argembeau Van der Linden Aldenhoff 2004","Comblain D'Argembeau Van der Linden Aldenhoff 2004 Expt 1","Van der Linden","Comblain D'Argembeau Van der Linden Aldenhoff 2004 Expt 1-Only",20,20,67.5,15.1,15.3,"FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,2,"TRUE","FALSE","FALSE","FALSE",80,FALSE,"FALSE","FALSE","FALSE",20160,120,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,2.39639482816977,1.46563980722252,-0.930755020947244,0.356576180511969,0.347499437203694,0.00907674330827507,0.8,0.65,0.06,0.14
